"icon","set_id","lang","name","desc"
UI_RelicIcon_15008_2,15008,en,Bloodstained Black Plume,""
UI_RelicIcon_15008_3,15008,en,Bloodstained Iron Mask,""
UI_RelicIcon_15008_4,15008,en,Bloodstained Flower of Iron,""
UI_RelicIcon_15008_5,15008,en,Bloodstained Final Hour,""
UI_RelicIcon_15008_1,15008,ja,血染めの騎士のコップ,""
UI_RelicIcon_15008_2,15008,ja,血染めの黒羽,""
UI_RelicIcon_15008_3,15008,ja,血染めの鉄仮面,""
UI_RelicIcon_15008_4,15008,ja,血染めの鉄の心,""
UI_RelicIcon_15008_5,15008,ja,騎士が血に染めた時,""
UI_RelicIcon_15008_1,15008,ko,피에 물든 기사의 술잔,""
UI_RelicIcon_15008_2,15008,ko,피에 물든 검은 깃털,""
UI_RelicIcon_15008_3,15008,ko,피에 물든 철가면,""
UI_RelicIcon_15008_4,15008,ko,피에 물든 강철 심장,""
UI_RelicIcon_15008_5,15008,ko,피에 물든 기사의 시계,""
UI_RelicIcon_15019_1,15019,zh,祈望之心,待定
UI_RelicIcon_15019_2,15019,zh,思忆之矢,待定
UI_RelicIcon_15019_3,15019,zh,无常之面,待定
UI_RelicIcon_15019_4,15019,zh,羁缠之花,待定
UI_RelicIcon_15019_5,15019,zh,朝露之时,待定
UI_RelicIcon_15019_1,15019,en,Hopeful Heart,""
UI_RelicIcon_15019_2,15019,en,Shaft of Remembrance,""
UI_RelicIcon_15019_3,15019,en,Capricious Visage,""
UI_RelicIcon_15019_4,15019,en,Entangling Bloom,""
UI_RelicIcon_15019_5,15019,en,Morning Dew's Moment,""
UI_RelicIcon_15019_1,15019,ja,祈望の心,""
UI_RelicIcon_15019_2,15019,ja,憶念の矢,""
UI_RelicIcon_15019_3,15019,ja,無常の面,""
UI_RelicIcon_15019_4,15019,ja,羈絆の花,""
UI_RelicIcon_15019_5,15019,ja,朝露の時,""
UI_RelicIcon_15019_1,15019,ko,기도하는 마음,""
UI_RelicIcon_15019_2,15019,ko,회상의 화살,""
UI_RelicIcon_15019_3,15019,ko,무상의 가면,""
UI_RelicIcon_15019_4,15019,ko,속박의 꽃,""
UI_RelicIcon_15019_5,15019,ko,아침 이슬의 시간,""
UI_RelicIcon_15009_3,15009,zh,祭火礼冠,在古老的时代，司祭祀之人佩戴的礼冠。因为常年受火舌舔舐，具有奇妙的抗性。
UI_RelicIcon_15009_3,15009,en,Tiara of Flame,"A tiara worn by those tasked with offering sacrifices in ancient times. After being subjected to the dancing sacrificial flames year in and year out, it possesses remarkable resistance."
UI_RelicIcon_15009_3,15009,ja,火祭りの冠,大昔の時代の司祭が使用していた冠。長年火に焼かれていたため、不思議な耐性を持っている。
UI_RelicIcon_15009_3,15009,ko,제화의 관,옛날 옛적에 사제를 지낸 사람이 쓰던 예관(禮冠). 오랫동안 불의 단련을 받아 기묘한 내성이 생겼다
UI_RelicIcon_15005_1,15005,zh,降雷的凶兆,丽莎专用
UI_RelicIcon_15005_2,15005,zh,雷灾的孑遗,丽莎专用
UI_RelicIcon_15005_3,15005,zh,唤雷的头冠,菲谢尔专用
UI_RelicIcon_15005_4,15005,zh,雷鸟的怜悯,菲谢尔专用
UI_RelicIcon_15005_5,15005,zh,雷霆的时计,菲谢尔专用
UI_RelicIcon_15005_1,15005,en,Omen of Thunderstorm,""
UI_RelicIcon_15005_2,15005,en,Survivor of Catastrophe,""
UI_RelicIcon_15005_3,15005,en,Thunder Summoner's Crown,""
UI_RelicIcon_15005_4,15005,en,Thunderbird's Mercy,""
UI_RelicIcon_15005_5,15005,en,Hourglass of Thunder,""
UI_RelicIcon_15005_1,15005,ja,落雷の前兆,""
UI_RelicIcon_15005_2,15005,ja,雷災の生存者,""
UI_RelicIcon_15005_3,15005,ja,雷を呼ぶ冠,""
UI_RelicIcon_15005_4,15005,ja,雷鳥の憐み,""
UI_RelicIcon_15005_5,15005,ja,雷霆の時計,""
UI_RelicIcon_15005_1,15005,ko,낙뢰의 흉조,""
UI_RelicIcon_15005_2,15005,ko,번개 재앙의 생존자,""
UI_RelicIcon_15005_3,15005,ko,번개를 부르는 모자,""
UI_RelicIcon_15005_4,15005,ko,뇌조의 연민,""
UI_RelicIcon_15005_5,15005,ko,뇌정의 시계,""
UI_RelicIcon_14003_1,14003,zh,渡火者的醒悟,传说中是能耐流火高热的杯盏，如今其中空无一物仅有余温。
UI_RelicIcon_14003_2,14003,zh,渡火者的解脱,浴火的孤高之鸟的羽毛，似乎能从中听到野火里的振翅之声。
UI_RelicIcon_14003_3,14003,zh,渡火者的智慧,渡过火海的智者之冠，曾经映照着在热浪中挺立的古老身影。
UI_RelicIcon_14003_4,14003,zh,渡火者的决绝,在烈焰的簇拥下盛开的花朵，传说古代智者佩着它走进了火海。
UI_RelicIcon_14003_5,14003,zh,渡火者的煎熬,流淌着闪烁热砂的沙漏。流沙匆匆而去，从不留下任何烙印。
UI_RelicIcon_14003_1,14003,en,Lavawalker's Epiphany,A legendary goblet that can withstand extremely high temperatures. It still retains a degree of warmth even though it is now empty.
UI_RelicIcon_14003_2,14003,en,Lavawalker's Salvation,The feather of a proud phoenix. You can almost hear the sound of its wings flapping in the scorching flames.
UI_RelicIcon_14003_3,14003,en,Lavawalker's Wisdom,The circlet of a sage who traversed a sea of fire. It once shone brightly from their ancient silhouette as they stood strong amidst the flames.
UI_RelicIcon_14003_4,14003,en,Lavawalker's Resolution,"A flower that blooms amidst burning flames. It is said that long ago, a sage once wore it as he walked into a sea of fire."
UI_RelicIcon_14003_5,14003,en,Lavawalker's Torment,"Burning sand flows within this hourglass. Despite the intense heat, the sand leave no mark upon the vessel that houses it."
UI_RelicIcon_14003_1,14003,ja,火渡りの悟り,流火の高熱を耐えるコップ、何が入っていなくてもその熱さを感じられる。
UI_RelicIcon_14003_2,14003,ja,火渡りの解放,火を浴びる孤高な鳥の羽根、炎の中で羽ばたく音が聞こえる。
UI_RelicIcon_14003_3,14003,ja,火渡りの知恵,火の海を渡った賢者の冠、熱い浪の中に立つ古い姿を映したものである。
UI_RelicIcon_14003_4,14003,ja,火渡りの堅実,烈火の中で咲く花、古代の知者はそれをつけて火の海に入ったらしい。
UI_RelicIcon_14003_5,14003,ja,火渡りの苦しみ,光る熱砂が流れる砂時計。砂は流れていき、何の烙印も残さない。
UI_RelicIcon_14003_1,14003,ko,불 위를 걷는 자의 깨달음,전설에 의하면 흐르는 불과 초고온의 열기를 버틴다는 잔. 오늘날에는 오직 잔열만 남아있다
UI_RelicIcon_14003_2,14003,ko,불 위를 걷는 자의 해탈,불속을 나는 고고한 새의 깃털. 들판을 태우는 불속에서 날갯짓하는 소리가 들리는 것만 같다
UI_RelicIcon_14003_3,14003,ko,불 위를 걷는 자의 지혜,불타는 바다를 가로질렀던 현자의 모자. 과거에 열기의 파도 속에서 우뚝 서있는 고대인의 모습을 비춘 적 있다
UI_RelicIcon_14003_4,14003,ko,불 위를 걷는 자의 결단,뜨겁게 타오르는 화염 속에서 피어나는 꽃. 전설에 의하면 고대의 현자가 이를 착용한 채 불바다에 걸어들어갔다고 한다
UI_RelicIcon_14003_5,14003,ko,불 위를 걷는 자의 시련,반짝이는 뜨거운 모래가 들어있는 모래시계. 흘러내리는 모래는 어떠한 흔적도 남기지 않는다
UI_RelicIcon_15023_1,15023,zh,结契之刻,古老的晶砂之杯，似乎未尝被岁月磨洗暗淡。
UI_RelicIcon_15023_2,15023,zh,潜光片羽,一片光泽暗淡的翎羽，凝聚着浓重的记忆。
UI_RelicIcon_15023_3,15023,zh,虺雷之姿,据称是山民为夜叉所打造的头冠，外观古朴，但其表面光亮不失润泽。
UI_RelicIcon_15023_4,15023,zh,生灵之华,古老的纪念物，恰如数百年前将它保存的生灵一般鲜活。
UI_RelicIcon_15023_5,15023,zh,阳辔之遗,外观坚实的古代时计，有着晶砂的光泽。
UI_RelicIcon_15023_1,15023,en,Moment of the Pact,An old cup made of sand crystal. Its luster is somehow undimmed by age.
UI_RelicIcon_15023_2,15023,en,Feather of Nascent Light,A dimly lustrous pinion steeped in strong memories.
UI_RelicIcon_15023_3,15023,en,Thundering Poise,"This mask is said to have been made by the mountain people for a Yaksha. It is of simple make, but its surface still shines brightly nonetheless."
UI_RelicIcon_15023_4,15023,en,Flowering Life,An ancient memento. It still looks as alive as the being that preserved it several centuries ago.
UI_RelicIcon_15023_5,15023,en,Solar Relic,An ancient timepiece with a mighty solid look. Its luster is produced by sand crystal.
UI_RelicIcon_15023_1,15023,ja,契約の時,いにしえの晶砂の杯。歳月の侵食を受けてもなお、まだ色褪せてはいないようだ。
UI_RelicIcon_15023_2,15023,ja,潜光の羽,薄暗い質感を持った羽。重々しい記憶を秘めている。
UI_RelicIcon_15023_3,15023,ja,虺雷の姿,山民が夜叉のために作ったと言われる冠。古朴な見た目だが、光沢があり艶やかである。
UI_RelicIcon_15023_4,15023,ja,生霊の華,いにしえの時を思い起こす品。まるで数百年前に保存された生霊のごとく生気を放っている。
UI_RelicIcon_15023_5,15023,ja,陽轡の遺品,頑丈な見た目をした古代の時計。晶砂の光沢が特徴的。
UI_RelicIcon_15023_1,15023,ko,계약의 순간,유리 결정으로 만든 오래된 잔. 광택은 세월의 시련을 이겨낸 듯하다
UI_RelicIcon_15023_2,15023,ko,숨겨진 빛의 깃털,"어슴푸레한 빛깔의 깃털, 농후한 기억이 응축되어 있다"
UI_RelicIcon_15023_3,15023,ko,번개의 자태,산골 주민이 야차를 위해 만든 모자라고 한다. 수수한 외관이지만 표면에는 윤기가 흐른다
UI_RelicIcon_15023_4,15023,ko,생령의 꽃,"오래된 기념물, 수백 년 전에 이 꽃을 보존했던 생령처럼 생기가 넘친다"
UI_RelicIcon_15023_5,15023,ko,태양의 유물,"외관이 튼실한 고대 시계, 유리 모래 같은 광택이 느껴진다"
UI_RelicIcon_15028_1,15028,zh,守秘的魔瓶,紫色水晶雕成的小瓶，被祖母绿的瓶盖紧紧封装着。
UI_RelicIcon_15028_2,15028,zh,谢落的筵席,早已绝迹的鸟类留下的羽毛，被古代花神的信徒镶嵌了亮丽的黄金与宝石。
UI_RelicIcon_15028_3,15028,zh,紫晶的花冠,镶嵌着紫水晶与祖母绿的冠冕，似乎是古代花神祭司的头饰。
UI_RelicIcon_15028_4,15028,zh,月女的华彩,精雕细琢的紫水晶之花，其形态描摹了一种近乎绝迹的古代花朵。
UI_RelicIcon_15028_5,15028,zh,凝结的时刻,不再流动的沙漏，无论如何颠倒，都不再回应时间的流动。
UI_RelicIcon_15028_1,15028,en,Secret-Keeper's Magic Bottle,A small bottle made of purple crystal. An emerald cap keeps it tightly sealed.
UI_RelicIcon_15028_2,15028,en,Wilting Feast,A feather left behind by a long-extinct bird species. It was inlaid with gold and gems by the ancient adherents of the Goddess of Flowers.
UI_RelicIcon_15028_3,15028,en,Amethyst Crown,A crown inlaid with amethyst and emerald. It seems to have been the headgear worn by ancient priests of the Goddess of Flowers.
UI_RelicIcon_15028_4,15028,en,Ay-Khanoum's Myriad,"An amethyst bloom that has been beautifully sculpted in the image of an ancient, extinct flower."
UI_RelicIcon_15028_5,15028,en,A Moment Congealed,"These sands no longer move no matter how you tilt the hourglass, now and forever defying the drift of time itself."
UI_RelicIcon_15028_1,15028,ja,守秘の魔瓶,紫色の水晶から彫られた小さな瓶。エメラルドの蓋によりしっかりと密封されている。
UI_RelicIcon_15028_2,15028,ja,落謝の宴席,遠い昔に絶滅した鳥が残した羽。古代の花神の信者によって、華やかな黄金と宝石があしらわれた。
UI_RelicIcon_15028_3,15028,ja,紫晶の花冠,紫水晶とエメラルドが散りばめられている冠。古代の花神の祭司が身につけていた髪飾りのようだ。
UI_RelicIcon_15028_4,15028,ja,月娘の華彩,精巧に彫られた紫水晶の花。今はもうほとんど絶滅してしまった古代の花を模している。
UI_RelicIcon_15028_5,15028,ja,凝結の刹那,砂が流れなくなった砂時計。いくら逆さまにしても、時間は流れない。
UI_RelicIcon_15028_1,15028,ko,비밀을 지키는 요술병,보랏빛 수정으로 만든 작은 병. 에메랄드 뚜껑으로 단단하게 밀봉되어 있다
UI_RelicIcon_15028_2,15028,ko,시들어버린 연회,오래전에 멸종한 새가 남긴 깃털. 고대 꽃의 신의 신도에 의해 황금과 보석으로 화려하게 장식되었다
UI_RelicIcon_15028_3,15028,ko,자수정 화관,자수정과 에메랄드가 박혀 있는 왕관. 고대 꽃의 신의 제사장이 착용했던 장신구로 보인다
UI_RelicIcon_15028_4,15028,ko,월녀의 색채,정교하게 조각된 자수정 꽃. 지금은 거의 멸종된 고대의 꽃을 묘사해냈다
UI_RelicIcon_15028_5,15028,ko,엉겨 붙은 찰나,더 이상 흐르지 않는 모래시계. 아무리 뒤집고 기울여도 시간의 흐름에 응답하지 않는다
UI_RelicIcon_15001_1,15001,zh,角斗士的酣醉,雷泽专用
UI_RelicIcon_15001_2,15001,zh,角斗士的归宿,雷泽专用
UI_RelicIcon_15001_3,15001,zh,角斗士的凯旋,雷泽专用
UI_RelicIcon_15001_4,15001,zh,角斗士的留恋,雷泽专用
UI_RelicIcon_15001_5,15001,zh,角斗士的希冀,雷泽专用
UI_RelicIcon_15001_1,15001,en,Gladiator's Intoxication,""
UI_RelicIcon_15001_2,15001,en,Gladiator's Destiny,""
UI_RelicIcon_15001_3,15001,en,Gladiator's Triumphus,""
UI_RelicIcon_15001_4,15001,en,Gladiator's Nostalgia,""
UI_RelicIcon_15001_5,15001,en,Gladiator's Longing,""
UI_RelicIcon_15001_1,15001,ja,剣闘士の酩酊,""
UI_RelicIcon_15001_2,15001,ja,剣闘士の帰着,""
UI_RelicIcon_15001_3,15001,ja,剣闘士の凱旋,""
UI_RelicIcon_15001_4,15001,ja,剣闘士の未練,""
UI_RelicIcon_15001_5,15001,ja,剣闘士の希望,""
UI_RelicIcon_15001_1,15001,ko,검투사의 취기,""
UI_RelicIcon_15001_2,15001,ko,검투사의 귀결,""
UI_RelicIcon_15001_3,15001,ko,검투사의 개선,""
UI_RelicIcon_15001_4,15001,ko,검투사의 미련,""
UI_RelicIcon_15001_5,15001,ko,검투사의 희망,""
UI_RelicIcon_10010_1,10010,zh,冒险家金杯,冒险家某次出征的战利品，虽然有缺口，仍然是值得骄傲的猎获。
UI_RelicIcon_10010_2,10010,zh,冒险家尾羽,异国的奇妙鸟类的羽毛，在这片大陆上非常罕见。
UI_RelicIcon_10010_3,10010,zh,冒险家头带,束在额前的饰带，吸满了汗液、覆盖着尘土。但脏污难以遮掩冒险家的骄傲。
UI_RelicIcon_10010_4,10010,zh,冒险家之花,从深邃的古都寻得的绝境求生的小花，被当做骄傲的勋章佩在胸前。
UI_RelicIcon_10010_5,10010,zh,冒险家怀表,常在不见天日的巨渊还是失落的古都流连的冒险家，会经常忘记时间。
UI_RelicIcon_10010_1,10010,en,Adventurer's Golden Goblet,"The spoils of one of an adventurer's many expeditions. Though a little damaged, it is still an excellent find."
UI_RelicIcon_10010_2,10010,en,Adventurer's Tail Feather,The feather of an exotic bird rarely seen on this continent.
UI_RelicIcon_10010_3,10010,en,Adventurer's Bandana,"A cloth garment worn at the forehead. Though soaked in sweat and covered in dust, it still beams with an adventurer's pride."
UI_RelicIcon_10010_4,10010,en,Adventurer's Flower,A resilient flower that survived the harsh environment of an ancient city. It is now proudly worn like a medal.
UI_RelicIcon_10010_5,10010,en,Adventurer's Pocket Watch,"It's easy to lose track of time when you're adventuring where the sun doesn't shine, whether that's the depths of the abyss or the ruins of a lost city."
UI_RelicIcon_10010_1,10010,ja,冒険者の金杯,冒険の戦利品だと思われる。欠けはあるが、それでも自慢できるものだ。
UI_RelicIcon_10010_2,10010,ja,冒険者の羽根,異国の不思議な鳥から取った羽根、この大陸では非常に珍しい。
UI_RelicIcon_10010_3,10010,ja,冒険者のバンダナ,汗と塵がたくさんついたバンダナは汚れているが、それでも冒険者の自慢である。
UI_RelicIcon_10010_4,10010,ja,冒険者の花,深き古都の絶境で手に入れた花、自慢の勲章として胸元につけられた。
UI_RelicIcon_10010_5,10010,ja,冒険者の懐中時計,太陽が見えない深淵や失われた古都で探検する冒険者はよく時間を忘れてしまう。
UI_RelicIcon_10010_1,10010,ko,모험가의 황금잔,모험가가 어떤 모험에서 얻은 황금잔. 비록 흠이 있더라도 여전히 자랑스러운 전리품이다
UI_RelicIcon_10010_2,10010,ko,모험가의 꽁지 깃털,"이국의 기묘한 조류의 깃털, 이 대륙에선 매우 희귀하다"
UI_RelicIcon_10010_3,10010,ko,모험가의 머리띠,이마에 묶인 장식 띠는 땀과 먼지 범벅이다. 약간 더럽기도 하지만 탐험가의 자랑이기도 하다
UI_RelicIcon_10010_4,10010,ko,모험가의 꽃,깊은 고대 도시에서 얻은 절체절명의 위기에서 핀 꽃. 자랑스러운 훈장으로 가슴에 달아졌다
UI_RelicIcon_10010_5,10010,ko,모험가의 회중시계,늘 하늘이 보이지 않는 거대한 심연과 고대 도시에서 시간을 보내는 모험가는 시간을 자주 잊는다
